iter	Logloss
4805	0.2135584792
4806	0.2135528485
4807	0.2135466098
4808	0.213539465
4809	0.21353488
4810	0.2135274803
4811	0.2135213095
4812	0.2135147117
4813	0.2135083583
4814	0.2135014062
4815	0.2134944154
4816	0.2134874742
4817	0.2134792309
4818	0.2134738928
4819	0.2134685503
4820	0.213462381
4821	0.2134566958
4822	0.2134505412
4823	0.2134433395
4824	0.2134370053
4825	0.213430908
4826	0.2134251905
4827	0.2134202176
4828	0.2134128321
4829	0.2134068292
4830	0.2134006068
4831	0.21339536
4832	0.2133901842
4833	0.2133832209
4834	0.2133776035
4835	0.2133713176
4836	0.2133649374
4837	0.213358092
4838	0.2133515707
4839	0.213345519
4840	0.2133398797
4841	0.213334367
4842	0.2133280792
4843	0.2133220565
4844	0.2133158054
4845	0.2133089181
4846	0.2133034031
4847	0.2132970585
4848	0.2132920375
4849	0.2132860733
4850	0.2132808955
4851	0.213274222
4852	0.2132670033
4853	0.2132610946
4854	0.2132558727
4855	0.213249334
4856	0.2132432238
4857	0.213237013
4858	0.2132305883
4859	0.2132256846
4860	0.2132196524
4861	0.213213988
4862	0.2132077154
4863	0.213200626
4864	0.2131939221
4865	0.2131868405
4866	0.2131812596
4867	0.213174722
4868	0.2131671205
4869	0.2131617363
4870	0.2131551522
4871	0.2131488431
4872	0.2131424234
4873	0.2131345401
4874	0.2131290768
4875	0.2131225191
4876	0.2131154096
4877	0.2131093518
4878	0.2131028382
4879	0.2130969035
4880	0.2130918713
4881	0.2130863614
4882	0.2130796844
4883	0.2130735399
4884	0.2130670283
4885	0.2130613812
4886	0.2130546731
4887	0.2130480119
4888	0.213041941
4889	0.2130360225
4890	0.2130280641
4891	0.2130227239
4892	0.2130160267
4893	0.2130099583
4894	0.2130034872
4895	0.2129972516
4896	0.212992214
4897	0.2129854494
4898	0.2129804776
4899	0.2129744807
4900	0.2129687643
4901	0.2129615775
4902	0.2129561397
4903	0.2129498248
4904	0.2129448279
4905	0.2129388557
4906	0.2129332864
4907	0.2129283125
4908	0.2129229493
4909	0.2129181813
4910	0.2129133703
4911	0.21290594
4912	0.2128995738
4913	0.2128933031
4914	0.2128876735
4915	0.2128813375
4916	0.2128757699
4917	0.2128691549
4918	0.2128622929
4919	0.2128569402
4920	0.2128514653
4921	0.2128462722
4922	0.2128408788
4923	0.2128351943
4924	0.2128299759
4925	0.2128253444
4926	0.212821097
4927	0.2128152091
4928	0.2128094618
4929	0.2128042956
4930	0.2127981814
4931	0.2127930621
4932	0.212785935
4933	0.2127797559
4934	0.2127736625
4935	0.2127690596
4936	0.2127643747
4937	0.2127580561
4938	0.2127527869
4939	0.2127456175
4940	0.2127390119
4941	0.2127315343
4942	0.2127268285
4943	0.2127219652
4944	0.2127159434
4945	0.212711762
4946	0.2127049729
4947	0.2126982193
4948	0.2126910418
4949	0.2126851469
4950	0.2126800018
4951	0.212674355
4952	0.2126683523
4953	0.2126629315
4954	0.2126566876
4955	0.2126494108
4956	0.2126429096
4957	0.2126367531
4958	0.2126315308
4959	0.2126266543
4960	0.212621607
4961	0.212615322
4962	0.2126098007
4963	0.2126039634
4964	0.2125981427
4965	0.2125925397
4966	0.2125864823
4967	0.2125808681
4968	0.2125752652
4969	0.2125694838
4970	0.2125626808
4971	0.212557035
4972	0.2125516711
4973	0.212545605
4974	0.2125405114
4975	0.2125353658
4976	0.2125287688
4977	0.2125229102
4978	0.2125174715
4979	0.2125120791
4980	0.2125059674
4981	0.2124998305
4982	0.2124941293
4983	0.2124881879
4984	0.2124831924
4985	0.2124766086
4986	0.2124718421
4987	0.212465059
4988	0.2124589348
4989	0.2124538478
4990	0.212448661
4991	0.2124430418
4992	0.212438609
4993	0.2124328464
4994	0.2124281076
4995	0.2124234564
4996	0.2124181549
4997	0.2124119718
4998	0.2124056372
4999	0.212399002
5000	0.2123930191
5001	0.2123867571
5002	0.2123805536
5003	0.2123755348
5004	0.2123706669
5005	0.2123642946
5006	0.2123604467
5007	0.212354164
5008	0.212348388
5009	0.2123433901
5010	0.2123390949
5011	0.212333233
5012	0.2123278423
5013	0.2123213323
5014	0.2123156929
5015	0.2123095972
5016	0.2123036656
5017	0.2122970394
5018	0.2122897352
5019	0.212283308
5020	0.2122767438
5021	0.2122714433
5022	0.2122662484
5023	0.2122603624
5024	0.212254401
5025	0.2122488719
5026	0.2122425483
5027	0.2122367156
5028	0.2122308628
5029	0.2122255222
5030	0.2122192881
5031	0.2122158809
5032	0.2122097826
5033	0.21220278
5034	0.2121975541
5035	0.2121915359
5036	0.2121856862
5037	0.212180884
5038	0.2121747583
5039	0.212168893
5040	0.2121623255
5041	0.2121562243
5042	0.2121515798
5043	0.2121467535
5044	0.2121410808
5045	0.212135261
5046	0.2121297787
5047	0.2121242053
5048	0.2121180185
5049	0.2121126042
5050	0.212107614
5051	0.2121028833
5052	0.2120987098
5053	0.21209273
5054	0.2120873063
5055	0.2120819443
5056	0.2120756024
5057	0.2120706267
5058	0.2120642291
5059	0.2120581753
5060	0.212052015
5061	0.2120456733
5062	0.2120401317
5063	0.2120353058
5064	0.2120295529
5065	0.2120238267
5066	0.212017805
5067	0.2120120174
5068	0.2120055778
5069	0.2119996651
5070	0.2119942887
5071	0.2119884612
5072	0.2119818348
5073	0.211976486
5074	0.2119701873
5075	0.2119639571
5076	0.2119575214
5077	0.2119518581
5078	0.2119458185
5079	0.2119402749
5080	0.2119343826
5081	0.21192974
5082	0.2119239782
5083	0.2119184402
5084	0.211912794
5085	0.2119060418
5086	0.2119008409
5087	0.2118950578
5088	0.211888808
5089	0.2118837383
5090	0.2118774737
5091	0.2118714743
5092	0.2118648974
5093	0.211859797
5094	0.2118543201
5095	0.2118495102
5096	0.211843464
5097	0.2118382686
5098	0.2118311818
5099	0.2118262976
5100	0.2118211905
5101	0.211815059
5102	0.2118084547
5103	0.2118035448
5104	0.2117983081
5105	0.2117914529
5106	0.2117854269
5107	0.2117797983
5108	0.2117748246
5109	0.2117687827
5110	0.2117638656
5111	0.2117582943
5112	0.2117526624
5113	0.2117477621
5114	0.2117421893
5115	0.2117367603
5116	0.211730158
5117	0.2117247118
5118	0.2117205141
5119	0.2117151556
5120	0.2117076571
5121	0.2117022981
5122	0.2116957339
5123	0.2116898653
5124	0.2116835343
5125	0.2116774849
5126	0.2116713923
5127	0.211665938
5128	0.2116596993
5129	0.21165382
5130	0.2116485384
5131	0.2116425817
5132	0.2116357657
5133	0.211630994
5134	0.2116264107
5135	0.211620005
5136	0.2116150498
5137	0.2116097678
5138	0.2116055693
5139	0.2115994854
5140	0.2115932736
5141	0.2115877887
5142	0.2115812981
5143	0.211575917
5144	0.2115701562
5145	0.2115644705
5146	0.2115596397
5147	0.2115540525
5148	0.2115484378
5149	0.2115430968
5150	0.2115382414
5151	0.2115322447
5152	0.2115259532
5153	0.21152077
5154	0.2115158177
5155	0.2115104619
5156	0.2115045384
5157	0.2114986659
5158	0.2114921516
5159	0.2114860025
5160	0.2114803637
5161	0.2114760181
5162	0.211472079
5163	0.2114661357
5164	0.2114611915
5165	0.2114556781
5166	0.2114512833
5167	0.2114455848
5168	0.211440571
5169	0.2114356698
5170	0.211430368
5171	0.2114245091
5172	0.2114190343
5173	0.2114138337
5174	0.2114077013
5175	0.2114032979
5176	0.2113981737
5177	0.2113918596
5178	0.2113862288
5179	0.2113790844
5180	0.2113728588
5181	0.2113674793
5182	0.2113617076
5183	0.2113568179
5184	0.2113476788
5185	0.2113423259
5186	0.2113367876
5187	0.2113304709
5188	0.2113240693
5189	0.2113175311
5190	0.2113118091
5191	0.2113067652
5192	0.2113007036
5193	0.2112955655
5194	0.2112907814
5195	0.211284622
5196	0.21127857
5197	0.2112728838
5198	0.2112680605
5199	0.2112622687
5200	0.211256283
5201	0.2112509891
5202	0.2112457069
5203	0.2112393015
5204	0.2112340744
5205	0.2112273339
5206	0.2112229729
5207	0.2112175562
5208	0.2112128892
5209	0.2112075085
5210	0.2112021273
5211	0.2111962247
5212	0.211191009
5213	0.2111859254
5214	0.2111810555
5215	0.2111758731
5216	0.2111698352
5217	0.2111649566
5218	0.2111594631
5219	0.2111546911
5220	0.2111495358
5221	0.2111452482
5222	0.2111391918
5223	0.2111346255
5224	0.2111296102
5225	0.21112262
5226	0.2111165833
5227	0.2111113069
5228	0.2111059987
5229	0.21110079
5230	0.2110943686
5231	0.2110892415
5232	0.2110836609
5233	0.2110781696
5234	0.2110729965
5235	0.2110671454
5236	0.2110612574
5237	0.2110558379
5238	0.2110501221
5239	0.2110443413
5240	0.2110390931
5241	0.2110358775
5242	0.2110294997
5243	0.2110247023
5244	0.2110187114
5245	0.2110129155
5246	0.2110094503
5247	0.2110037889
5248	0.2109976188
5249	0.2109917943
5250	0.2109862611
5251	0.2109813076
5252	0.2109761184
5253	0.2109701355
5254	0.2109642378
5255	0.2109597812
5256	0.2109548497
5257	0.210949595
5258	0.2109418222
5259	0.2109368678
5260	0.2109318334
5261	0.2109263971
5262	0.210920833
5263	0.2109174688
5264	0.2109120004
5265	0.2109060699
5266	0.2109005997
5267	0.2108945976
5268	0.2108896205
5269	0.2108832678
5270	0.2108777688
5271	0.2108720232
5272	0.2108668484
5273	0.2108626128
5274	0.2108578373
5275	0.210852452
5276	0.2108465164
5277	0.2108407252
5278	0.2108353228
5279	0.2108304482
5280	0.2108241482
5281	0.2108183209
5282	0.2108128008
5283	0.2108072401
5284	0.2108024304
5285	0.2107966568
5286	0.2107915797
5287	0.2107863741
5288	0.2107815375
5289	0.2107771885
5290	0.2107720103
5291	0.2107674433
5292	0.2107614654
5293	0.2107554367
5294	0.2107498131
5295	0.2107443562
5296	0.2107387541
5297	0.2107336861
5298	0.2107285243
5299	0.2107233177
5300	0.2107185229
5301	0.2107129548
5302	0.2107084246
5303	0.2107024921
5304	0.2106964346
5305	0.2106912287
5306	0.2106853445
5307	0.2106809133
5308	0.2106760084
5309	0.2106699729
5310	0.2106650545
5311	0.2106598107
5312	0.210653941
5313	0.2106490044
5314	0.210643914
5315	0.2106391755
5316	0.210634707
5317	0.2106304185
5318	0.2106248474
5319	0.2106198758
5320	0.2106141577
5321	0.2106093396
5322	0.2106036405
5323	0.2105975341
5324	0.2105922455
5325	0.2105852171
5326	0.2105792627
5327	0.2105727341
5328	0.2105673993
5329	0.2105606517
5330	0.2105552419
5331	0.2105497495
5332	0.2105446946
5333	0.2105391506
5334	0.2105331802
5335	0.2105267945
5336	0.2105210159
5337	0.2105156474
5338	0.2105115975
5339	0.2105065763
5340	0.2105002143
5341	0.2104952251
5342	0.2104900606
5343	0.2104859278
5344	0.210480575
5345	0.2104756157
5346	0.210469352
5347	0.2104640253
5348	0.2104586844
5349	0.2104535643
5350	0.2104473013
5351	0.2104424928
5352	0.2104363234
5353	0.2104301685
5354	0.2104252157
5355	0.2104203067
5356	0.2104142866
5357	0.2104085488
5358	0.2104032195
5359	0.2103971421
5360	0.2103903786
5361	0.2103854414
5362	0.210381009
5363	0.21037596
5364	0.2103704993
5365	0.2103650201
5366	0.2103588347
5367	0.2103532799
5368	0.2103486928
5369	0.2103433389
5370	0.2103372798
5371	0.2103312923
5372	0.2103265565
5373	0.2103221669
5374	0.2103164865
5375	0.2103115183
5376	0.2103066241
5377	0.2103007076
5378	0.2102970975
5379	0.2102924659
5380	0.210287882
5381	0.2102823781
5382	0.210276924
5383	0.2102715939
5384	0.2102676599
5385	0.2102617379
5386	0.2102568753
5387	0.2102521093
5388	0.2102471303
5389	0.2102413652
5390	0.2102354601
5391	0.210230965
5392	0.2102258752
5393	0.2102206966
5394	0.210216175
5395	0.210210912
5396	0.2102052219
5397	0.2101992808
5398	0.2101937063
5399	0.2101890245
5400	0.210184135
5401	0.2101778162
5402	0.2101718481
5403	0.2101668266
5404	0.2101611758
5405	0.2101565859
5406	0.2101519805
5407	0.2101473651
5408	0.210141379
5409	0.2101366175
5410	0.2101319896
5411	0.2101257352
5412	0.2101198637
5413	0.2101135828
5414	0.2101100055
5415	0.2101056387
5416	0.2100994732
5417	0.210093927
5418	0.2100884615
5419	0.2100830604
5420	0.2100783867
5421	0.2100733085
5422	0.2100685002
5423	0.2100643424
5424	0.2100595379
5425	0.2100540472
5426	0.2100486796
5427	0.2100428736
5428	0.2100393143
5429	0.2100350821
5430	0.2100296698
5431	0.2100237414
5432	0.2100182447
5433	0.2100131776
5434	0.21000819
5435	0.2100040471
5436	0.209999714
5437	0.2099941484
5438	0.2099894583
5439	0.2099847983
5440	0.2099800196
5441	0.2099760428
5442	0.2099699724
5443	0.2099654342
5444	0.2099603156
5445	0.2099556359
5446	0.2099493128
5447	0.2099443431
5448	0.2099385787
5449	0.2099331844
5450	0.2099284217
5451	0.2099226135
5452	0.2099179658
5453	0.209911294
5454	0.2099059038
5455	0.2099009675
5456	0.2098954897
5457	0.2098905231
5458	0.2098861546
5459	0.2098807682
5460	0.2098750782
5461	0.2098698821
5462	0.2098643217
5463	0.2098585501
5464	0.2098522135
5465	0.2098471268
5466	0.209841588
5467	0.2098368168
5468	0.2098316638
5469	0.2098266698
5470	0.2098210718
5471	0.2098159009
5472	0.2098109565
5473	0.2098056313
5474	0.2098007059
5475	0.2097962926
5476	0.2097911572
5477	0.2097863733
5478	0.2097803791
5479	0.2097755838
5480	0.2097702132
5481	0.2097662827
5482	0.2097622807
5483	0.2097582859
5484	0.2097529451
5485	0.2097485937
5486	0.2097433091
5487	0.2097379644
5488	0.209732791
5489	0.2097275336
5490	0.2097218099
5491	0.2097154118
5492	0.209709886
5493	0.2097036604
5494	0.2096988717
5495	0.2096936161
5496	0.2096881147
5497	0.2096830251
5498	0.2096774477
5499	0.2096719372
5500	0.2096672152
5501	0.209662997
5502	0.2096575498
5503	0.2096525995
5504	0.2096483816
5505	0.2096446915
5506	0.2096384431
5507	0.2096334653
5508	0.2096281138
5509	0.2096222428
5510	0.2096179504
5511	0.2096120041
5512	0.2096071659
5513	0.2096025134
5514	0.2095980389
5515	0.209592817
5516	0.2095877857
5517	0.2095829874
5518	0.2095780291
5519	0.2095734245
5520	0.2095690822
5521	0.2095628751
5522	0.2095588267
5523	0.2095538333
5524	0.2095491873
5525	0.2095439038
5526	0.2095394708
5527	0.2095348972
5528	0.2095301548
5529	0.2095253367
5530	0.2095195373
5531	0.2095150368
5532	0.2095103485
5533	0.2095055185
5534	0.2095009031
5535	0.2094964727
5536	0.2094912722
5537	0.2094865265
5538	0.2094810961
5539	0.2094763743
5540	0.2094702366
5541	0.2094655311
5542	0.2094606791
5543	0.2094561644
5544	0.2094521371
5545	0.209446752
5546	0.2094405247
5547	0.2094346989
5548	0.2094290872
5549	0.2094239132
5550	0.2094184384
5551	0.2094120779
5552	0.2094071962
5553	0.2094022781
5554	0.2093973689
5555	0.2093923308
5556	0.2093868069
5557	0.2093820578
5558	0.2093781918
5559	0.2093736064
5560	0.209367615
5561	0.2093629147
5562	0.2093574296
5563	0.2093526719
5564	0.2093472819
5565	0.2093426909
5566	0.2093373495
5567	0.2093329026
5568	0.2093294955
5569	0.2093237517
5570	0.2093175474
5571	0.2093125995
5572	0.2093076599
5573	0.2093019263
5574	0.2092977879
5575	0.2092927786
5576	0.2092874961
5577	0.2092822769
5578	0.2092770381
5579	0.2092716101
5580	0.2092659871
5581	0.2092610428
5582	0.2092573336
5583	0.2092515388
5584	0.2092462835
5585	0.2092410579
5586	0.2092364026
5587	0.2092312793
5588	0.2092259659
5589	0.2092217187
5590	0.2092166964
5591	0.2092111625
5592	0.2092066737
5593	0.2092016222
5594	0.2091968326
5595	0.2091924076
5596	0.2091872997
5597	0.2091817112
5598	0.2091773328
5599	0.209171852
5600	0.2091665322
5601	0.2091621701
5602	0.2091563437
5603	0.2091503185
5604	0.2091442833
5605	0.2091382527
5606	0.209132588
5607	0.2091278517
5608	0.2091222135
5609	0.2091170686
5610	0.2091111695
5611	0.2091061856
5612	0.2091004511
5613	0.2090952787
5614	0.2090918562
5615	0.2090870527
5616	0.2090807877
5617	0.2090764068
5618	0.2090711979
5619	0.2090662009
5620	0.2090623154
5621	0.2090576852
5622	0.209053411
5623	0.209049114
5624	0.2090438203
5625	0.2090392408
5626	0.2090345105
5627	0.2090300091
5628	0.2090245583
5629	0.2090189355
5630	0.2090128191
5631	0.2090091963
5632	0.2090046267
5633	0.2089990915
5634	0.2089944606
5635	0.2089901725
5636	0.208985814
5637	0.2089810528
5638	0.2089763023
5639	0.2089718068
5640	0.2089677615
5641	0.2089624329
5642	0.2089573484
5643	0.2089521525
5644	0.2089470049
5645	0.2089419765
5646	0.2089368741
5647	0.208931343
5648	0.2089262887
5649	0.2089212031
5650	0.2089162166
5651	0.2089109691
5652	0.20890684
5653	0.208900334
5654	0.2088954863
5655	0.208889399
5656	0.2088856925
5657	0.2088801724
5658	0.208875719
5659	0.208870199
5660	0.208867003
5661	0.2088614898
5662	0.2088562466
5663	0.2088507472
5664	0.2088465333
5665	0.2088419489
5666	0.2088364439
5667	0.2088309634
5668	0.2088260021
5669	0.2088215537
5670	0.208815917
5671	0.2088111894
5672	0.2088076332
5673	0.2088035335
5674	0.2087978845
5675	0.2087928121
5676	0.2087871881
5677	0.2087818928
5678	0.2087779776
5679	0.2087721299
5680	0.2087675357
5681	0.2087631397
5682	0.2087586888
5683	0.2087540413
5684	0.2087499398
5685	0.2087442986
5686	0.2087389994
5687	0.2087341284
5688	0.2087292245
5689	0.2087229718
5690	0.2087187511
5691	0.2087146999
5692	0.2087093935
5693	0.2087046868
5694	0.2087011717
5695	0.2086966546
5696	0.2086916463
5697	0.20868695
5698	0.2086820913
5699	0.2086780487
5700	0.2086732007
5701	0.2086685709
5702	0.208663518
5703	0.2086587829
5704	0.2086542625
5705	0.2086499964
5706	0.2086455245
5707	0.2086419739
5708	0.2086366766
5709	0.2086321378
5710	0.2086272915
5711	0.2086220303
5712	0.2086177861
5713	0.2086131727
5714	0.2086086003
5715	0.2086040459
5716	0.2086000634
5717	0.2085956072
5718	0.208591728
5719	0.2085866519
5720	0.2085811108
5721	0.2085757864
5722	0.2085702376
5723	0.2085663056
5724	0.2085615472
5725	0.2085567709
5726	0.2085515475
5727	0.2085471508
5728	0.2085418918
5729	0.2085379721
5730	0.2085334746
5731	0.2085287785
5732	0.2085236859
5733	0.2085188938
5734	0.2085132542
5735	0.2085085312
5736	0.2085036059
5737	0.2084981673
5738	0.2084941575
5739	0.20849025
5740	0.2084850023
5741	0.2084801464
5742	0.2084757317
5743	0.2084711064
5744	0.2084672235
5745	0.2084618029
5746	0.2084570668
5747	0.2084518608
5748	0.2084488385
5749	0.2084435467
5750	0.2084372023
5751	0.2084313387
5752	0.2084259664
5753	0.2084209492
5754	0.2084162767
5755	0.2084103222
5756	0.2084052051
5757	0.2084006917
5758	0.2083953157
5759	0.2083898422
5760	0.2083851584
5761	0.2083810247
5762	0.2083757374
5763	0.2083715635
5764	0.2083662484
5765	0.2083601774
5766	0.2083548435
5767	0.2083503869
5768	0.2083447462
5769	0.2083397431
5770	0.2083345607
5771	0.2083305198
5772	0.2083252057
5773	0.2083202577
5774	0.2083150295
5775	0.2083101789
5776	0.2083064807
5777	0.2083014407
5778	0.208296157
5779	0.2082914071
5780	0.2082862366
5781	0.2082815128
5782	0.2082764774
5783	0.2082708234
5784	0.2082656404
5785	0.2082615604
5786	0.2082561873
5787	0.2082528816
5788	0.2082493283
5789	0.2082445467
5790	0.208240829
5791	0.2082357488
5792	0.2082309155
5793	0.2082270584
5794	0.2082216017
5795	0.2082161715
5796	0.2082107218
5797	0.2082046423
5798	0.2081996031
5799	0.2081948725
5800	0.2081907176
5801	0.2081865789
5802	0.2081806665
5803	0.2081745678
5804	0.2081700254
5805	0.2081665251
5806	0.2081623312
5807	0.2081574586
5808	0.2081523651
5809	0.2081482708
5810	0.2081426834
5811	0.20813827
5812	0.2081341521
5813	0.2081300917
5814	0.2081262823
5815	0.2081217956
5816	0.20811695
5817	0.2081114007
5818	0.2081068551
5819	0.2081012232
5820	0.2080960284
5821	0.2080909688
5822	0.2080863852
5823	0.2080817981
5824	0.208076867
5825	0.2080731968
5826	0.2080677532
5827	0.2080626782
5828	0.2080582243
5829	0.2080539214
5830	0.2080487909
5831	0.2080439417
5832	0.2080388823
5833	0.2080348931
5834	0.2080302931
5835	0.2080247248
5836	0.2080215023
5837	0.2080173119
5838	0.2080127326
5839	0.2080087138
5840	0.2080043817
5841	0.2080002748
5842	0.2079962963
5843	0.2079912709
5844	0.2079863216
5845	0.2079816767
5846	0.2079769802
5847	0.2079723707
5848	0.2079673351
5849	0.2079619819
5850	0.2079573314
5851	0.2079521067
5852	0.2079473904
5853	0.2079433386
5854	0.207939704
5855	0.207934672
5856	0.2079290938
5857	0.2079247898
5858	0.2079200018
5859	0.2079154007
5860	0.2079118372
5861	0.2079082766
5862	0.2079030228
5863	0.2078979562
5864	0.2078933248
5865	0.207889087
5866	0.2078835128
5867	0.2078801947
5868	0.2078759628
5869	0.2078719175
5870	0.2078674197
5871	0.2078625274
5872	0.2078580877
5873	0.2078529165
5874	0.2078481936
5875	0.2078447771
5876	0.2078400769
5877	0.2078341913
5878	0.207829674
5879	0.2078254951
5880	0.2078200065
5881	0.207814796
5882	0.2078104565
5883	0.2078047026
5884	0.2077999738
5885	0.207793983
5886	0.2077897978
5887	0.2077860934
5888	0.2077812631
5889	0.2077767477
5890	0.2077722259
5891	0.2077684276
5892	0.2077643995
5893	0.2077583034
5894	0.2077540381
5895	0.2077490697
5896	0.2077453057
5897	0.2077400679
5898	0.2077355049
5899	0.2077300118
5900	0.2077253531
5901	0.2077208829
5902	0.2077163598
5903	0.2077099867
5904	0.2077049745
5905	0.2076997274
5906	0.2076949841
5907	0.2076895544
5908	0.2076844128
5909	0.2076801637
5910	0.2076755269
5911	0.2076708235
5912	0.2076667329
5913	0.2076625837
5914	0.2076570451
5915	0.2076520762
5916	0.2076475341
5917	0.2076427543
5918	0.20763686
5919	0.2076317883
5920	0.2076271356
5921	0.2076234049
5922	0.2076178143
5923	0.207613144
5924	0.2076080335
5925	0.2076049892
5926	0.2076003724
5927	0.2075958521
5928	0.207591855
5929	0.2075866855
5930	0.2075821872
5931	0.2075782428
5932	0.2075749109
5933	0.2075706013
5934	0.2075653852
5935	0.2075604816
5936	0.2075553964
5937	0.2075517217
5938	0.2075465009
5939	0.2075422896
5940	0.2075363305
5941	0.2075305482
5942	0.2075255208
5943	0.2075214953
5944	0.2075163962
5945	0.2075120488
5946	0.2075073228
5947	0.207503959
5948	0.2074990711
5949	0.2074936022
5950	0.2074892887
5951	0.2074846449
5952	0.2074808433
5953	0.2074766868
5954	0.2074718619
5955	0.2074677409
5956	0.2074628489
5957	0.207458647
5958	0.2074536954
5959	0.2074481504
5960	0.2074429441
5961	0.2074381673
5962	0.2074338643
5963	0.2074290797
5964	0.2074256694
5965	0.2074214602
5966	0.2074176065
5967	0.2074114933
5968	0.2074071947
5969	0.2074027915
5970	0.2073983371
5971	0.2073932817
5972	0.2073883789
5973	0.207383978
5974	0.2073797444
5975	0.2073746496
5976	0.2073701747
5977	0.2073660881
5978	0.2073617427
5979	0.2073566538
5980	0.207351381
5981	0.2073455397
5982	0.2073402436
5983	0.2073358967
5984	0.2073311913
5985	0.2073257769
5986	0.2073205265
5987	0.207316021
5988	0.2073112855
5989	0.2073068658
5990	0.2073017402
5991	0.2072972437
5992	0.2072935398
5993	0.2072888406
5994	0.2072847822
5995	0.2072798954
5996	0.2072755213
5997	0.2072711882
5998	0.207265664
5999	0.2072610249
6000	0.2072552648
6001	0.2072510086
6002	0.2072475288
6003	0.2072438242
6004	0.207238936
6005	0.2072346332
6006	0.2072299292
6007	0.2072252654
6008	0.2072215145
6009	0.2072171677
6010	0.2072119213
6011	0.2072073563
6012	0.2072027291
6013	0.2071985303
6014	0.2071940186
6015	0.2071885313
6016	0.2071841782
6017	0.2071794299
6018	0.2071754988
6019	0.207170996
6020	0.2071661831
6021	0.2071611927
6022	0.2071555971
6023	0.2071509685
6024	0.2071465211
6025	0.2071426943
6026	0.2071381155
6027	0.2071335289
6028	0.2071284234
6029	0.2071232704
6030	0.2071186619
6031	0.2071144466
6032	0.2071097256
6033	0.2071055461
6034	0.2071009768
6035	0.2070968176
6036	0.2070920953
6037	0.2070877928
6038	0.207083447
6039	0.2070790053
6040	0.2070736834
6041	0.2070697768
6042	0.2070632066
6043	0.2070587766
6044	0.2070538708
6045	0.2070499718
6046	0.2070451652
6047	0.2070410589
6048	0.2070361067
6049	0.2070312281
6050	0.2070266917
6051	0.2070216825
6052	0.2070179303
6053	0.2070132644
6054	0.2070074303
6055	0.2070024607
6056	0.20699776
6057	0.2069931828
6058	0.2069887669
6059	0.2069846127
6060	0.2069808621
6061	0.2069764232
6062	0.2069722674
6063	0.2069689245
6064	0.2069657009
6065	0.2069616443
6066	0.2069566477
6067	0.2069518785
6068	0.2069481559
6069	0.2069445736
6070	0.2069393387
6071	0.2069352849
6072	0.2069309217
6073	0.2069264187
6074	0.2069223602
6075	0.2069180005
6076	0.2069143185
6077	0.2069097039
6078	0.2069057954
6079	0.2069007277
6080	0.2068953257
6081	0.2068900856
6082	0.2068864813
6083	0.2068813289
6084	0.206876469
6085	0.2068711087
6086	0.2068666707
6087	0.2068618497
6088	0.2068572112
6089	0.2068518704
6090	0.2068474921
6091	0.2068423098
6092	0.2068379422
6093	0.2068337235
6094	0.2068292242
6095	0.2068255428
6096	0.206820972
6097	0.20681636
6098	0.2068123526
6099	0.2068069025
6100	0.2068024853
6101	0.2067980335
6102	0.2067949735
6103	0.2067903204
6104	0.206784808
6105	0.2067799906
6106	0.2067760965
6107	0.2067706888
6108	0.20676646
6109	0.2067629208
6110	0.2067583279
6111	0.206754621
6112	0.206749956
6113	0.2067464376
6114	0.2067432501
6115	0.206738143
6116	0.2067345483
6117	0.2067298042
6118	0.2067241233
6119	0.2067192954
6120	0.2067151692
6121	0.20671072
6122	0.2067055366
6123	0.2067025031
6124	0.2066983931
6125	0.2066932815
6126	0.2066882461
6127	0.2066840165
6128	0.2066793088
6129	0.2066744039
6130	0.2066706241
6131	0.2066657959
6132	0.2066605023
6133	0.206655966
6134	0.2066516277
6135	0.2066465661
6136	0.2066427057
6137	0.2066385189
6138	0.206633808
6139	0.2066300608
6140	0.2066249549
6141	0.2066208107
6142	0.2066166654
6143	0.2066125639
6144	0.2066081866
6145	0.2066042894
6146	0.2065996396
6147	0.2065959544
6148	0.2065903575
6149	0.2065872769
6150	0.2065818749
6151	0.2065768325
6152	0.2065736431
6153	0.2065706354
6154	0.2065662062
6155	0.2065628011
6156	0.2065579981
6157	0.206553557
6158	0.2065493076
6159	0.2065446605
6160	0.2065401403
6161	0.2065356752
6162	0.206530419
6163	0.2065262468
6164	0.2065212472
6165	0.2065167777
6166	0.2065116574
6167	0.2065068635
6168	0.2065027015
6169	0.2064994208
6170	0.2064941231
6171	0.2064899029
6172	0.2064874771
6173	0.2064837005
6174	0.2064795571
6175	0.2064742369
6176	0.2064691486
6177	0.2064655854
6178	0.2064615135
6179	0.2064571209
6180	0.2064524896
6181	0.2064493979
6182	0.2064445408
6183	0.2064405958
6184	0.2064385298
6185	0.2064338423
6186	0.2064293073
6187	0.2064244723
6188	0.2064197658
6189	0.2064140966
6190	0.2064093544
6191	0.2064040394
6192	0.2063992206
6193	0.2063950757
6194	0.2063906073
6195	0.2063863053
6196	0.2063821676
6197	0.2063777983
6198	0.2063734571
6199	0.2063692197
6200	0.2063651284
6201	0.20636038
6202	0.2063571286
6203	0.2063542525
6204	0.2063503646
6205	0.2063462506
6206	0.2063413613
6207	0.2063370476
6208	0.2063322101
6209	0.2063279947
6210	0.2063241634
6211	0.2063188317
6212	0.2063134708
6213	0.2063104214
6214	0.2063050125
6215	0.2063005284
6216	0.2062962883
6217	0.206292432
6218	0.2062877257
