iter	Passed	Remaining
11470	590237	50864488
11471	590288	50864416
11472	590340	50864352
11473	590416	50866433
11474	590479	50867341
11475	590539	50868083
11476	590578	50866929
11477	590622	50866244
11478	590665	50865473
11479	590727	50866317
11480	590766	50865208
11481	590816	50865059
11482	590871	50865289
11483	590948	50867434
11484	590995	50866965
11485	591050	50867207
11486	591091	50866250
11487	591145	50866439
11488	591196	50866356
11489	591237	50865390
11490	591282	50864824
11491	591327	50864158
11492	591372	50863558
11493	591422	50863444
11494	591469	50862963
11495	591516	50862551
11496	591567	50862471
11497	591614	50862020
11498	591660	50861471
11499	591706	50860967
11500	591746	50859974
11501	591801	50860207
11502	591850	50859964
11503	591906	50860283
11504	591945	50859172
11505	592007	50859993
11506	592059	50859984
11507	592097	50858824
11508	592135	50857603
11509	592175	50856593
11510	592213	50855360
11511	592263	50855144
11512	592318	50855433
11513	592370	50855400
11514	592423	50855534
11515	592463	50854470
11516	592506	50853736
11517	592556	50853512
11518	592610	50853729
11519	592668	50854167
11520	592746	50856383
11521	592828	50858961
11522	592904	50861013
11523	592966	50861889
11524	593019	50862002
11525	593064	50861389
11526	593129	50862530
11527	593179	50862304
11528	593234	50862554
11529	593294	50863238
11530	593350	50863558
11531	593411	50864349
11532	593451	50863316
11533	593493	50862417
11534	593567	50864315
11535	593610	50863560
11536	593649	50862470
11537	593689	50861405
11538	593737	50861030
11539	593782	50860417
11540	593820	50859258
11541	593875	50859493
11542	593935	50860206
11543	593987	50860164
11544	594033	50859636
11545	594086	50859701
11546	594140	50859948
11547	594187	50859491
11548	594246	50860048
11549	594308	50860886
11550	594350	50860028
11551	594391	50859138
11552	594432	50858129
11553	594506	50860075
11554	594573	50861317
11555	594617	50860627
11556	594665	50860251
11557	594704	50859155
11558	594752	50858795
11559	594802	50858677
11560	594851	50858398
11561	594894	50857639
11562	594944	50857403
11563	594981	50856181
11564	595023	50855250
11565	595083	50855929
11566	595143	50856634
11567	595188	50856079
11568	595235	50855656
11569	595275	50854576
11570	595314	50853510
11571	595358	50852780
11572	595417	50853369
11573	595470	50853435
11574	595534	50854475
11575	595583	50854254
11576	595644	50854989
11577	595690	50854478
11578	595757	50855713
11579	595806	50855447
11580	595865	50856104
11581	595928	50857000
11582	595970	50856130
11583	596037	50857421
11584	596102	50858554
11585	596154	50858532
11586	596214	50859173
11587	596272	50859702
11588	596324	50859711
11589	596388	50860723
11590	596443	50860961
11591	596510	50862247
11592	596573	50863138
11593	596617	50862531
11594	596655	50861309
11595	596696	50860347
11596	596756	50861023
11597	596808	50861000
11598	596847	50859884
11599	596886	50858752
11600	596926	50857776
11601	596968	50856911
11602	597008	50855916
11603	597045	50854605
11604	597099	50854786
11605	597151	50854752
11606	597202	50854654
11607	597258	50854976
11608	597318	50855712
11609	597377	50856293
11610	597434	50856694
11611	597492	50857228
11612	597548	50857574
11613	597605	50857936
11614	597659	50858157
11615	597719	50858815
11616	597793	50860624
11617	597857	50861711
11618	597918	50862431
11619	597959	50861502
11620	598001	50860611
11621	598041	50859634
11622	598098	50860024
11623	598136	50858869
11624	598184	50858466
11625	598230	50857955
11626	598282	50857957
11627	598338	50858315
11628	598386	50857935
11629	598449	50858916
11630	598531	50861476
11631	598597	50862656
11632	598666	50864038
11633	598727	50864822
11634	598776	50864553
11635	598835	50865186
11636	598914	50867435
11637	598969	50867653
11638	599036	50868977
11639	599078	50868103
11640	599134	50868423
11641	599196	50869274
11642	599252	50869596
11643	599302	50869403
11644	599360	50869911
11645	599433	50871697
11646	599514	50874190
11647	599640	50880463
11648	599716	50882439
11649	599802	50885380
11650	599887	50888128
11651	599961	50890021
11652	600038	50892064
11653	600104	50893261
11654	600156	50893282
11655	600195	50892185
11656	600247	50892141
11657	600296	50891904
11658	600342	50891367
11659	600395	50891454
11660	600445	50891297
11661	600498	50891313
11662	600563	50892474
11663	600610	50892021
11664	600662	50892015
11665	600714	50892014
11666	600765	50891890
11667	600819	50892088
11668	600876	50892452
11669	600935	50893050
11670	600991	50893414
11671	601058	50894687
11672	601123	50895710
11673	601176	50895805
11674	601226	50895596
11675	601279	50895688
11676	601329	50895537
11677	601368	50894389
11678	601417	50894130
11679	601468	50894088
11680	601524	50894438
11681	601580	50894726
11682	601636	50895083
11683	601682	50894533
11684	601724	50893656
11685	601779	50893921
11686	601824	50893316
11687	601881	50893767
11688	601937	50894064
11689	602004	50895329
11690	602059	50895538
11691	602104	50894971
11692	602143	50893891
11693	602184	50892921
11694	602238	50893079
11695	602295	50893468
11696	602332	50892226
11697	602370	50891032
11698	602410	50890036
11699	602475	50891071
11700	602573	50894947
11701	602658	50897719
11702	602748	50900919
11703	602835	50903900
11704	602890	50904152
11705	602949	50904745
11706	602992	50903987
11707	603032	50902928
11708	603082	50902771
11709	603133	50902671
11710	603181	50902294
11711	603236	50902599
11712	603284	50902240
11713	603324	50901227
11714	603383	50901742
11715	603432	50901539
11716	603490	50902042
11717	603543	50902050
11718	603626	50904683
11719	603682	50905017
11720	603724	50904159
11721	603769	50903594
11722	603810	50902587
11723	603863	50902685
11724	603910	50902234
11725	603950	50901265
11726	603990	50900216
11727	604029	50899078
11728	604077	50898804
11729	604142	50899845
11730	604201	50900462
11731	604247	50899922
11732	604285	50898764
11733	604334	50898434
11734	604379	50897867
11735	604429	50897668
11736	604478	50897435
11737	604527	50897134
11738	604570	50896386
11739	604625	50896629
11740	604668	50895915
11741	604714	50895348
11742	604754	50894355
11743	604802	50894011
11744	604845	50893248
11745	604897	50893190
11746	604951	50893399
11747	604991	50892340
11748	605045	50892554
11749	605092	50892124
11750	605138	50891612
11751	605191	50891657
11752	605246	50891908
11753	605298	50891893
11754	605348	50891729
11755	605390	50890896
11756	605430	50889820
11757	605478	50889465
11758	605515	50888261
11759	605563	50887920
11760	605611	50887570
11761	605661	50887370
11762	605710	50887057
11763	605769	50887655
11764	605827	50888179
11765	605897	50889687
11766	605969	50891381
11767	606023	50891529
11768	606067	50890811
11769	606119	50890854
11770	606164	50890226
11771	606205	50889274
11772	606255	50889104
11773	606317	50889968
11774	606391	50891737
11775	606480	50894850
11776	606571	50898153
11777	606658	50901095
11778	606724	50902221
11779	606780	50902588
11780	606837	50902957
11781	606878	50902027
11782	606936	50902490
11783	606988	50902517
11784	607049	50903257
11785	607100	50903129
11786	607148	50902789
11787	607188	50901774
11788	607244	50902122
11789	607291	50901655
11790	607345	50901849
11791	607414	50903303
11792	607486	50904940
11793	607554	50906257
11794	607606	50906269
11795	607662	50906535
11796	607735	50908330
11797	607788	50908418
11798	607837	50908127
11799	607881	50907424
11800	607925	50906784
11801	607978	50906801
11802	608022	50906128
11803	608067	50905545
11804	608105	50904398
11805	608151	50903843
11806	608190	50902729
11807	608229	50901675
11808	608280	50901543
11809	608328	50901234
11810	608367	50900138
11811	608407	50899131
11812	608454	50898683
11813	608501	50898254
11814	608562	50899025
11815	608636	50900796
11816	608703	50902043
11817	608777	50903893
11818	608834	50904296
11819	608884	50904098
11820	608959	50906027
11821	609012	50906141
11822	609062	50905956
11823	609123	50906704
11824	609179	50907018
11825	609238	50907555
11826	609297	50908175
11827	609347	50907969
11828	609399	50907992
11829	609451	50907957
11830	609521	50909441
11831	609581	50910108
11832	609642	50910828
11833	609682	50909788
11834	609728	50909294
11835	609772	50908617
11836	609814	50907791
11837	609868	50907978
11838	609919	50907837
11839	609962	50907088
11840	610040	50909224
11841	610099	50909852
11842	610170	50911372
11843	610224	50911512
11844	610283	50912107
11845	610332	50911821
11846	610375	50911060
11847	610421	50910599
11848	610469	50910209
11849	610514	50909625
11850	610550	50908333
11851	610592	50907442
11852	610652	50908068
11853	610695	50907308
11854	610738	50906568
11855	610774	50905273
11856	610815	50904293
11857	610852	50903090
11858	610914	50903853
11859	610964	50903738
11860	611009	50903100
11861	611057	50902777
11862	611101	50902089
11863	611139	50900917
11864	611177	50899735
11865	611227	50899571
11866	611267	50898546
11867	611306	50897447
11868	611348	50896605
11869	611397	50896319
11870	611441	50895706
11871	611480	50894582
11872	611534	50894760
11873	611594	50895424
11874	611672	50897499
11875	611739	50898801
11876	611796	50899144
11877	611849	50899245
11878	611903	50899394
11879	611956	50899491
11880	612024	50900761
11881	612067	50900051
11882	612127	50900718
11883	612199	50902374
11884	612268	50903736
11885	612328	50904370
11886	612408	50906687
11887	612475	50907963
11888	612560	50910692
11889	612620	50911314
11890	612679	50911906
11891	612734	50912155
11892	612802	50913462
11893	612851	50913174
11894	612901	50913034
11895	612949	50912684
11896	613010	50913408
11897	613080	50914908
11898	613130	50914711
11899	613182	50914740
11900	613227	50914105
11901	613267	50913071
11902	613304	50911862
11903	613365	50912566
11904	613419	50912706
11905	613457	50911587
11906	613502	50911008
11907	613547	50910411
11908	613584	50909140
11909	613642	50909568
11910	613701	50910193
11911	613767	50911303
11912	613832	50912377
11913	613896	50913394
11914	613943	50912950
11915	613994	50912845
11916	614045	50912748
11917	614101	50913048
11918	614140	50911945
11919	614178	50910817
11920	614229	50910738
11921	614285	50911030
11922	614335	50910837
11923	614380	50910244
11924	614432	50910261
11925	614491	50910822
11926	614559	50912157
11927	614602	50911339
11928	614652	50911232
11929	614698	50910725
11930	614748	50910538
11931	614810	50911326
11932	614870	50911936
11933	614911	50911072
11934	614949	50909894
11935	615005	50910235
11936	615045	50909170
11937	615084	50908095
11938	615122	50906965
11939	615161	50905812
11940	615225	50906790
11941	615283	50907278
11942	615340	50907705
11943	615395	50907946
11944	615442	50907520
11945	615506	50908492
11946	615558	50908521
11947	615597	50907449
11948	615637	50906399
11949	615684	50906018
11950	615738	50906135
11951	615794	50906481
11952	615842	50906077
11953	615888	50905637
11954	615938	50905394
11955	615979	50904469
11956	616021	50903671
11957	616081	50904274
11958	616124	50903550
11959	616162	50902368
11960	616211	50902162
11961	616261	50901940
11962	616337	50903900
11963	616414	50905994
11964	616472	50906499
11965	616535	50907372
11966	616577	50906526
11967	616623	50905979
11968	616664	50905073
11969	616706	50904290
11970	616770	50905233
11971	616834	50906199
11972	616885	50906109
11973	616924	50905038
11974	616968	50904330
11975	617023	50904556
11976	617076	50904704
11977	617125	50904396
11978	617164	50903357
11979	617219	50903575
11980	617259	50902566
11981	617321	50903336
11982	617381	50904031
11983	617439	50904511
11984	617495	50904788
11985	617550	50905010
11986	617605	50905316
11987	617651	50904765
11988	617691	50903813
11989	617740	50903479
11990	617797	50903904
11991	617839	50903045
11992	617897	50903584
11993	617958	50904283
11994	618018	50904972
11995	618057	50903893
11996	618112	50904094
11997	618179	50905338
11998	618247	50906588
11999	618313	50907788
12000	618393	50910083
12001	618441	50909706
12002	618483	50908840
12003	618535	50908895
12004	618589	50909031
12005	618657	50910340
12006	618713	50910650
12007	618762	50910397
12008	618818	50910652
12009	618874	50911034
12010	618919	50910448
12011	618982	50911336
12012	619043	50912027
12013	619087	50911392
12014	619138	50911245
12015	619192	50911457
12016	619231	50910326
12017	619280	50910100
12018	619343	50910966
12019	619381	50909811
12020	619420	50908712
12021	619485	50909811
12022	619550	50910837
12023	619600	50910628
12024	619646	50910186
12025	619687	50909279
12026	619756	50910645
12027	619807	50910532
12028	619855	50910212
12029	619905	50910030
12030	619978	50911686
12031	620040	50912552
12032	620082	50911731
12033	620138	50911990
12034	620186	50911690
12035	620238	50911690
12036	620285	50911257
12037	620326	50910306
12038	620370	50909686
12039	620430	50910283
12040	620481	50910168
12041	620522	50909254
12042	620586	50910243
12043	620641	50910484
12044	620705	50911434
12045	620775	50912910
12046	620833	50913374
12047	620871	50912215
12048	620908	50910986
12049	620950	50910165
12050	620990	50909153
12051	621031	50908285
12052	621074	50907525
12053	621120	50906957
12054	621161	50906080
12055	621211	50905924
12056	621252	50905021
12057	621309	50905359
12058	621358	50905091
12059	621405	50904682
12060	621448	50903964
12061	621496	50903637
12062	621556	50904281
12063	621625	50905671
12064	621685	50906277
12065	621749	50907238
12066	621808	50907845
12067	621852	50907171
12068	621892	50906118
12069	621945	50906226
12070	621996	50906078
12071	622034	50904951
12072	622072	50903799
12073	622111	50902704
12074	622158	50902294
12075	622198	50901338
12076	622255	50901722
12077	622306	50901607
12078	622364	50902082
12079	622404	50901063
12080	622441	50899875
12081	622516	50901700
12082	622580	50902659
12083	622638	50903210
12084	622678	50902182
12085	622722	50901505
12086	622761	50900431
12087	622802	50899524
12088	622855	50899598
12089	622901	50899091
12090	622945	50898458
12091	622994	50898185
12092	623032	50896978
12093	623096	50897959
12094	623156	50898580
12095	623201	50898021
12096	623257	50898313
12097	623306	50898079
12098	623349	50897316
12099	623399	50897188
12100	623454	50897415
12101	623507	50897469
12102	623563	50897790
12103	623609	50897295
12104	623659	50897112
12105	623706	50896679
12106	623757	50896602
12107	623812	50896846
12108	623866	50896975
12109	623913	50896589
12110	623962	50896302
12111	624008	50895788
12112	624052	50895113
12113	624094	50894298
12114	624183	50897304
12115	624277	50900703
12116	624353	50902673
12117	624418	50903727
12118	624459	50902764
12119	624498	50901699
12120	624539	50900781
12121	624577	50899688
12122	624620	50898886
12123	624658	50897798
12124	624703	50897145
12125	624745	50896343
12126	624801	50896684
12127	624844	50895939
12128	624883	50894829
12129	624922	50893776
12130	624964	50892948
12131	625014	50892774
12132	625068	50892941
12133	625119	50892846
12134	625165	50892358
12135	625221	50892623
12136	625268	50892192
12137	625333	50893269
12138	625393	50893939
12139	625458	50894979
12140	625528	50896428
12141	625575	50895958
12142	625616	50895061
12143	625656	50894118
12144	625703	50893654
12145	625744	50892742
12146	625783	50891701
12147	625836	50891769
12148	625886	50891613
12149	625942	50891870
12150	626005	50892760
12151	626046	50891913
12152	626101	50892151
12153	626148	50891705
12154	626194	50891210
12155	626248	50891314
12156	626294	50890863
12157	626344	50890642
12158	626389	50890099
12159	626430	50889144
12160	626468	50888027
12161	626507	50887004
12162	626567	50887603
12163	626625	50888107
12164	626671	50887567
12165	626713	50886796
12166	626752	50885691
12167	626805	50885768
12168	626850	50885181
12169	626894	50884502
12170	626944	50884316
12171	627000	50884629
12172	627046	50884131
12173	627090	50883525
12174	627128	50882325
12175	627173	50881758
12176	627231	50882281
12177	627296	50883311
12178	627370	50885061
12179	627445	50886890
12180	627528	50889444
12181	627572	50888777
12182	627617	50888194
12183	627669	50888144
12184	627710	50887217
12185	627765	50887481
12186	627819	50887597
12187	627859	50886650
12188	627907	50886324
12189	627952	50885760
12190	628005	50885792
12191	628058	50885909
12192	628103	50885264
12193	628145	50884511
12194	628187	50883617
12195	628258	50885200
12196	628298	50884181
12197	628350	50884161
12198	628399	50883947
12199	628451	50883929
12200	628489	50882798
12201	628551	50883547
12202	628608	50883994
12203	628652	50883297
12204	628697	50882760
12205	628748	50882647
12206	628794	50882156
12207	628835	50881220
12208	628875	50880206
12209	628915	50879238
12210	628977	50880049
12211	629033	50880362
12212	629086	50880443
12213	629131	50879828
12214	629191	50880468
12215	629232	50879636
12216	629289	50879988
12217	629337	50879641
12218	629378	50878756
12219	629447	50880083
12220	629486	50879053
12221	629526	50878086
12222	629585	50878605
12223	629631	50878134
12224	629697	50879279
12225	629739	50878467
12226	629790	50878311
12227	629831	50877413
12228	629878	50877028
12229	629918	50876067
12230	629959	50875164
12231	630002	50874424
12232	630054	50874420
12233	630098	50873741
12234	630142	50873064
12235	630179	50871832
12236	630219	50870834
12237	630272	50870917
12238	630323	50870834
12239	630363	50869893
12240	630411	50869507
12241	630458	50869111
12242	630515	50869479
12243	630571	50869820
12244	630622	50869706
12245	630703	50872048
12246	630771	50873319
12247	630823	50873344
12248	630871	50873030
12249	630932	50873689
12250	630993	50874462
12251	631048	50874623
12252	631093	50874115
12253	631135	50873271
12254	631178	50872541
12255	631225	50872093
12256	631265	50871121
12257	631311	50870648
12258	631357	50870147
12259	631446	50873108
12260	631570	50878881
12261	631637	50880108
12262	631708	50881628
12263	631754	50881156
12264	631804	50880907
12265	631854	50880768
12266	631893	50879745
12267	631939	50879240
12268	632003	50880134
12269	632044	50879254
12270	632092	50878936
12271	632139	50878526
12272	632181	50877728
12273	632219	50876549
12274	632280	50877269
12275	632326	50876797
12276	632364	50875650
12277	632401	50874464
12278	632456	50874681
12279	632522	50875740
12280	632572	50875572
12281	632635	50876467
12282	632686	50876357
12283	632743	50876764
12284	632781	50875648
12285	632825	50874998
12286	632873	50874656
12287	632914	50873720
12288	632952	50872573
12289	632999	50872230
12290	633038	50871134
12291	633076	50869998
12292	633151	50871853
12293	633193	50871029
12294	633256	50871908
12295	633303	50871450
12296	633340	50870287
12297	633388	50869963
12298	633431	50869206
12299	633478	50868800
12300	633516	50867615
12301	633554	50866548
12302	633592	50865402
12303	633643	50865253
12304	633692	50865008
12305	633750	50865471
12306	633805	50865729
12307	633849	50865084
12308	633910	50865783
12309	633958	50865463
12310	634040	50867852
12311	634107	50869028
12312	634226	50874442
12313	634290	50875375
12314	634366	50877292
12315	634429	50878134
12316	634504	50879944
12317	634557	50880070
12318	634615	50880482
12319	634660	50879968
12320	634708	50879644
12321	634748	50878632
12322	634789	50877765
12323	634834	50877145
12324	634897	50878008
12325	634975	50880111
12326	635027	50880121
12327	635079	50880087
12328	635127	50879779
12329	635171	50879102
12330	635222	50879017
12331	635299	50881011
12332	635339	50880002
12333	635392	50880046
12334	635436	50879462
12335	635478	50878628
12336	635537	50879124
12337	635590	50879217
12338	635634	50878617
12339	635679	50877972
12340	635722	50877263
12341	635777	50877463
12342	635828	50877417
12343	635885	50877827
12344	635941	50878075
12345	635983	50877275
12346	636036	50877337
12347	636099	50878197
12348	636151	50878185
12349	636199	50877911
12350	636248	50877586
12351	636297	50877396
12352	636347	50877168
12353	636402	50877431
12354	636453	50877344
12355	636507	50877489
12356	636551	50876845
12357	636595	50876206
12358	636642	50875726
12359	636687	50875229
12360	636740	50875242
12361	636777	50874041
12362	636846	50875358
12363	636912	50876538
12364	636964	50876522
12365	637002	50875383
12366	637050	50875062
12367	637095	50874475
12368	637138	50873686
12369	637181	50872956
12370	637226	50872398
12371	637279	50872459
12372	637341	50873288
12373	637436	50876655
12374	637514	50878729
12375	637581	50879966
12376	637642	50880619
12377	637728	50883338
12378	637783	50883535
12379	637824	50882669
12380	637872	50882313
12381	637920	50881978
12382	637967	50881569
12383	638021	50881745
12384	638071	50881560
12385	638134	50882422
12386	638181	50882043
12387	638231	50881876
12388	638276	50881247
12389	638318	50880497
12390	638372	50880643
12391	638424	50880614
12392	638475	50880523
12393	638514	50879458
12394	638556	50878642
12395	638601	50878119
12396	638641	50877110
12397	638680	50876033
12398	638721	50875207
12399	638763	50874399
12400	638810	50873972
12401	638851	50873095
12402	638901	50872903
12403	638938	50871714
12404	638984	50871205
12405	639028	50870567
12406	639076	50870223
12407	639142	50871311
12408	639197	50871544
12409	639235	50870434
12410	639284	50870204
12411	639326	50869348
12412	639381	50869598
12413	639431	50869423
12414	639467	50868134
12415	639505	50866972
12416	639543	50865895
12417	639581	50864732
12418	639628	50864332
12419	639683	50864586
12420	639724	50863688
12421	639761	50862457
12422	639806	50861914
12423	639851	50861337
12424	639893	50860515
12425	639937	50859910
12426	640029	50863031
12427	640100	50864540
12428	640157	50864953
12429	640227	50866357
12430	640278	50866270
12431	640326	50865961
12432	640374	50865603
12433	640412	50864504
12434	640467	50864670
12435	640507	50863750
12436	640564	50864102
12437	640616	50864089
12438	640669	50864168
12439	640714	50863618
12440	640771	50863964
12441	640818	50863564
12442	640866	50863278
12443	640907	50862362
12444	640962	50862634
12445	641033	50864076
12446	641080	50863666
12447	641150	50865115
12448	641213	50865967
12449	641271	50866438
12450	641322	50866370
12451	641361	50865253
12452	641418	50865652
12453	641477	50866210
12454	641534	50866619
12455	641588	50866734
12456	641627	50865739
12457	641663	50864440
12458	641707	50863759
12459	641764	50864152
12460	641803	50863113
12461	641844	50862211
12462	641883	50861200
12463	641942	50861706
12464	641985	50861024
12465	642042	50861359
12466	642085	50860682
12467	642144	50861200
12468	642196	50861162
12469	642254	50861630
12470	642301	50861230
12471	642338	50860058
12472	642377	50859039
12473	642422	50858439
12474	642471	50858161
12475	642526	50858394
12476	642577	50858327
12477	642625	50857970
12478	642662	50856800
12479	642701	50855734
12480	642739	50854679
12481	642784	50854074
12482	642826	50853308
12483	642872	50852759
12484	642914	50851962
12485	642953	50850926
12486	642999	50850453
12487	643044	50849883
12488	643091	50849491
12489	643150	50850042
12490	643196	50849555
12491	643242	50849054
12492	643306	50850017
12493	643366	50850657
12494	643426	50851243
12495	643463	50850071
12496	643505	50849236
12497	643549	50848562
12498	643610	50849279
12499	643658	50848947
12500	643708	50848825
12501	643748	50847849
12502	643797	50847616
12503	643836	50846515
12504	643897	50847222
12505	643945	50846900
12506	643987	50846145
12507	644037	50845996
12508	644082	50845391
12509	644127	50844791
12510	644175	50844480
12511	644222	50844092
12512	644280	50844596
12513	644338	50845056
12514	644379	50844167
12515	644432	50844192
12516	644483	50844119
12517	644542	50844670
12518	644638	50848100
12519	644739	50851994
12520	644829	50854976
12521	644894	50855986
12522	644947	50856018
12523	645001	50856177
12524	645048	50855793
12525	645120	50857363
12526	645194	50859029
12527	645243	50858840
12528	645287	50858210
12529	645327	50857232
12530	645377	50857039
12531	645421	50856397
12532	645466	50855874
12533	645516	50855657
12534	645562	50855174
12535	645601	50854149
12536	645648	50853778
12537	645697	50853531
12538	645749	50853494
12539	645801	50853436
12540	645855	50853588
12541	645926	50855086
12542	645983	50855454
12543	646031	50855175
12544	646072	50854302
12545	646116	50853615
12546	646160	50852952
12547	646204	50852326
12548	646243	50851291
12549	646282	50850299
12550	646334	50850244
12551	646385	50850188
12552	646442	50850538
12553	646483	50849700
12554	646532	50849461
12555	646573	50848554
12556	646627	50848696
12557	646682	50848949
12558	646730	50848638
12559	646782	50848589
12560	646847	50849634
12561	646908	50850320
12562	646967	50850822
12563	647011	50850186
12564	647052	50849352
12565	647117	50850291
12566	647168	50850200
12567	647209	50849355
12568	647275	50850422
12569	647324	50850170
12570	647393	50851513
12571	647454	50852241
12572	647506	50852178
12573	647566	50852835
12574	647631	50853793
12575	647691	50854478
12576	647749	50854918
12577	647805	50855229
12578	647854	50854949
12579	647907	50855033
12580	647946	50853995
12581	647987	50853137
12582	648044	50853472
12583	648093	50853276
12584	648165	50854816
12585	648243	50856808
12586	648309	50857947
12587	648381	50859500
12588	648430	50859248
12589	648472	50858410
12590	648519	50858056
12591	648574	50858206
12592	648636	50859007
12593	648703	50860163
12594	648774	50861684
12595	648828	50861813
12596	648867	50860795
12597	648907	50859823
12598	648945	50858720
12599	649000	50858909
12600	649047	50858515
12601	649097	50858313
12602	649149	50858329
12603	649204	50858555
12604	649244	50857627
12605	649283	50856561
12606	649338	50856808
12607	649384	50856318
12608	649426	50855536
12609	649465	50854465
12610	649505	50853506
12611	649551	50853062
12612	649602	50852970
12613	649671	50854303
12614	649711	50853332
12615	649749	50852243
12616	649793	50851578
12617	649830	50850378
12618	649868	50849294
12619	649917	50849023
12620	649965	50848707
12621	650012	50848296
12622	650057	50847757
12623	650099	50846989
12624	650166	50848121
12625	650221	50848345
12626	650264	50847590
12627	650324	50848233
12628	650376	50848248
12629	650420	50847557
12630	650470	50847389
12631	650519	50847187
12632	650567	50846830
12633	650641	50848533
12634	650685	50847952
12635	650730	50847329
12636	650775	50846803
12637	650817	50846021
12638	650860	50845314
12639	650922	50846094
12640	650973	50845943
12641	651024	50845841
12642	651077	50845957
12643	651134	50846292
12644	651189	50846561
12645	651239	50846370
12646	651297	50846841
12647	651349	50846849
12648	651401	50846837
12649	651467	50847923
12650	651535	50849088
12651	651594	50849676
12652	651661	50850810
12653	651709	50850521
12654	651747	50849412
12655	651804	50849778
12656	651848	50849130
12657	651903	50849315
12658	651971	50850620
12659	652028	50850980
12660	652077	50850705
12661	652129	50850688
12662	652168	50849704
12663	652205	50848506
12664	652256	50848420
12665	652308	50848383
12666	652361	50848475
12667	652398	50847302
12668	652449	50847146
12669	652492	50846454
12670	652533	50845620
12671	652573	50844663
12672	652610	50843466
12673	652655	50842928
12674	652695	50841952
12675	652752	50842312
12676	652803	50842236
12677	652853	50842086
12678	652910	50842466
12679	652959	50842225
12680	652998	50841212
12681	653042	50840578
12682	653083	50839685
12683	653126	50838983
12684	653172	50838520
12685	653217	50837913
12686	653255	50836814
12687	653316	50837511
12688	653378	50838302
12689	653418	50837312
12690	653467	50837072
12691	653512	50836521
12692	653555	50835805
12693	653602	50835453
12694	653652	50835235
12695	653702	50835113
12696	653760	50835588
12697	653805	50835035
12698	653868	50835804
12699	653910	50835050
12700	653955	50834493
12701	653997	50833736
12702	654037	50832738
12703	654083	50832318
12704	654144	50832950
12705	654198	50833084
12706	654239	50832246
12707	654304	50833240
12708	654363	50833784
12709	654413	50833606
12710	654464	50833539
12711	654525	50834205
12712	654584	50834731
12713	654650	50835824
12714	654694	50835185
12715	654746	50835151
12716	654803	50835519
12717	654848	50835017
12718	654898	50834850
12719	654949	50834752
12720	654993	50834075
12721	655032	50833061
12722	655087	50833292
12723	655130	50832635
12724	655186	50832865
12725	655227	50832056
12726	655290	50832865
12727	655358	50834063
12728	655434	50835916
12729	655497	50836828
12730	655574	50838719
12731	655637	50839582
12732	655704	50840710
12733	655763	50841270
12734	655819	50841520
12735	655892	50843158
12736	655955	50843958
12737	656007	50843948
12738	656056	50843736
12739	656107	50843666
12740	656154	50843228
12741	656194	50842269
12742	656259	50843298
12743	656299	50842333
12744	656360	50843032
12745	656417	50843391
12746	656465	50843101
12747	656503	50842029
12748	656541	50840914
12749	656599	50841326
12750	656647	50840989
12751	656704	50841406
12752	656756	50841351
12753	656811	50841621
12754	656866	50841828
12755	656914	50841488
12756	656971	50841860
12757	657015	50841234
12758	657087	50842765
12759	657160	50844390
12760	657251	50847428
12761	657333	50849741
12762	657402	50851033
12763	657461	50851563
12764	657524	50852393
12765	657579	50852615
12766	657622	50851894
12767	657682	50852498
12768	657745	50853356
12769	657799	50853476
12770	657840	50852603
12771	657887	50852202
12772	657946	50852758
12773	657995	50852456
12774	658037	50851729
12775	658075	50850611
12776	658113	50849484
12777	658170	50849855
12778	658227	50850278
12779	658307	50852378
12780	658371	50853301
12781	658412	50852437
12782	658454	50851667
12783	658501	50851281
12784	658542	50850394
12785	658579	50849236
12786	658632	50849325
12787	658670	50848162
12788	658731	50848856
12789	658790	50849394
12790	658851	50850056
12791	658921	50851488
12792	659002	50853673
12793	659110	50857986
12794	659198	50860772
12795	659275	50862706
12796	659329	50862786
12797	659377	50862477
12798	659419	50861727
12799	659469	50861568
12800	659515	50861023
12801	659574	50861545
12802	659630	50861904
12803	659689	50862388
12804	659729	50861475
12805	659779	50861290
12806	659846	50862418
12807	659887	50861571
12808	659938	50861479
12809	660001	50862327
12810	660048	50861934
12811	660086	50860811
12812	660128	50860034
12813	660179	50859952
12814	660233	50860054
12815	660279	50859622
12816	660322	50858934
12817	660399	50860828
12818	660445	50860351
12819	660491	50859827
12820	660542	50859748
12821	660595	50859832
12822	660652	50860202
12823	660711	50860746
12824	660755	50860107
12825	660818	50860889
12826	660872	50861043
12827	660914	50860311
12828	660959	50859731
12829	661039	50861895
12830	661092	50861960
12831	661130	50860856
12832	661179	50860557
12833	661226	50860223
12834	661265	50859180
12835	661312	50858762
12836	661355	50858046
12837	661399	50857407
12838	661437	50856339
12839	661481	50855695
12840	661528	50855299
12841	661569	50854462
12842	661608	50853432
12843	661664	50853731
12844	661704	50852830
12845	661770	50853869
12846	661822	50853854
12847	661873	50853779
12848	661921	50853427
12849	661981	50854045
12850	662021	50853130
12851	662061	50852182
12852	662106	50851642
12853	662144	50850493
12854	662201	50850876
12855	662265	50851834
12856	662313	50851494
12857	662364	50851351
12858	662426	50852149
12859	662476	50852011
12860	662515	50850947
12861	662561	50850513
12862	662620	50851024
12863	662670	50850860
12864	662730	50851465
12865	662801	50852863
12866	662863	50853609
12867	662938	50855364
